time,h_plus,h_cross
1.585,-5.8199856053047745e-33,5.16845473632014e-34
1.586,1.1995555936596004e-33,5.7084866337365855e-33
1.587,-2.0711771529578765e-33,5.4426783953702905e-33
1.588,5.6400312309350935e-33,1.410573315760982e-33
1.589,3.977373697510698e-33,4.227019025073673e-33
1.59,3.7207343186786113e-33,-4.4419842191513156e-33
1.591,5.52160354042741e-33,-1.724891700366765e-33
1.592,-2.3618939443952832e-33,-5.2700526760914385e-33
1.593,8.582259933897572e-34,-5.70126811450013e-33
1.594,-5.753159683206857e-33,-1.776083594939584e-34
1.595,-4.737422919528115e-33,-3.252224526052761e-33
1.596,-2.664651036596933e-33,5.0803436150294045e-33
1.597,-4.978694791645466e-33,2.8307836975617383e-33
1.598,3.394091592057242e-33,4.6012744610141376e-33
1.599,3.6963238609601327e-34,5.696153594337342e-33
1.6,5.6031106546281236e-33,-1.0389977693830283e-33
1.601,5.2675540117458076e-33,2.149226008218692e-33
1.602,1.50862304609341e-33,-5.475641164283385e-33
1.603,4.220725205069743e-33,-3.786385978968543e-33
1.604,-4.251909663175812e-33,-3.73704587531457e-33
1.605,-1.5564126819831427e-33,-5.432788500252364e-33
1.606,-5.201900955975768e-33,2.18438922793217e-33
1.607,-5.548275301705842e-33,-9.705891215722608e-34
1.608,-3.0706160314975252e-34,5.6147608991518134e-33
1.609,-3.2863313540523974e-33,4.551332668814559e-33
1.61,4.89989434413882e-33,2.7204346082518396e-33
1.611,2.6491012907281935e-33,4.9282315896195556e-33
1.612,4.572700964967673e-33,-3.208026368085889e-33
1.613,5.571793182190387e-33,-2.2873073807028112e-34
1.614,-8.846342591745064e-34,-5.4964656362209914e-33
1.615,2.2213865658310978e-33,-5.094704467359238e-33
1.616,-5.312810950507404e-33,-1.6005669431703084e-33
1.617,-3.6000019232246695e-33,-4.210143207267207e-33
1.618,-3.748562866961061e-33,4.0658925208606826e-33
1.619,-5.342133956899277e-33,1.3939282782246096e-33
1.62,2.0126099404338023e-33,5.131217873797711e-33
1.621,-1.076777016879218e-33,5.3962439562049024e-33
1.622,5.476586106226405e-33,4.3027964255253916e-34
1.623,4.36879360357693e-33,3.3153208114351025e-33
1.624,2.770725883925853e-33,-4.722361230390787e-33
1.625,4.874727175547581e-33,-2.4728310584925455e-33
1.6260000000000001,-3.026967292876059e-33,-4.540473590932063e-33
1.627,-9.40054957243932e-35,-5.4470632640771314e-33
1.6280000000000001,-5.3887250398043934e-33,7.363499617430942e-34
1.629,-4.9242134058094534e-33,-2.2878490799876994e-33
1.6300000000000001,-1.686583735060068e-33,5.1516459720076463e-33
1.631,-4.195480019648788e-33,3.418213663295623e-33
1.6320000000000001,3.883949433466535e-33,3.755491415429764e-33
1.633,1.2373412958093575e-33,5.249822048481432e-33
1.6340000000000001,5.058195464170235e-33,-1.846481237388954e-33
1.635,5.24529503784701e-33,1.176956131547885e-33
1.6360000000000001,5.4741320413238605e-34,-5.3387748690583545e-33
1.637,3.339394798543313e-33,-4.189841676174196e-33
1.6380000000000001,-4.547803753652878e-33,-2.8157207679614394e-33
1.639,-2.301917307077642e-33,-4.8183782092389046e-33
1.6400000000000001,-4.5047938692432485e-33,2.850882376168213e-33
1.641,-5.3221158909933375e-33,-3.467891301075062e-35
1.6420000000000001,5.940284340988371e-34,5.280055605357485e-33
1.643,-2.3488013068433298e-33,4.756158100479802e-33
1.6440000000000001,4.992245001258742e-33,1.7668504256175637e-33
1.645,3.241008709182317e-33,4.17693761656869e-33
1.6460000000000001,3.7580332182441715e-33,-3.7060918673484444e-33
1.647,5.156028405147014e-33,-1.0865525803060245e-33
1.6480000000000001,-1.6859255617192725e-33,-4.9830195417421406e-33
1.649,1.2712918418464097e-33,-5.0955428180564795e-33
1.6500000000000001,-5.201459994809428e-33,-6.586127374144022e-34
1.651,-4.014507311383265e-33,-3.358751338394855e-33
1.6520000000000001,-2.855611973668707e-33,4.376275456333978e-33
1.653,-4.759375467303867e-33,2.1363010757703262e-33
1.6540000000000001,2.6797356944424036e-33,4.465857883801116e-33
1.655,-1.5745842694607262e-34,5.197096416957332e-33
1.6560000000000001,5.170617477263051e-33,-4.575520789476505e-34
1.657,4.5906096612229616e-33,2.404428414889752e-33
1.6580000000000001,1.8415421812318913e-33,-4.83470039511941e-33
1.659,4.154712968412362e-33,-3.0683701721930024e-33
1.6600000000000001,-3.5323263374740906e-33,-3.7563855317287196e-33
1.661,-9.41461213031846e-34,-5.0609222554287546e-33
1.6620000000000001,-4.9058697833767465e-33,1.53086285152706e-33
1.663,-4.947095060920937e-33,-1.3599483178691384e-33
1.6640000000000001,-7.640282645612431e-34,5.064767697319816e-33
1.665,-3.373584538816594e-33,3.842815625446879e-33
1.666,-4.906797000924048e-33,1.4087696246330092e-33
1.667,1.975920349787491e-33,4.697903904599209e-33
1.668,-8.738882531360795e-34,5.012428943644572e-33
1.669,5.0721436467960014e-33,2.7446918755924213e-34
1.67,4.1130600402336665e-33,2.9662852555939402e-33
1.671,2.454912902221742e-33,-4.4276332383031886e-33
1.672,4.450449269688152e-33,-2.3955671292251107e-33
1.673,-2.9002769838063958e-33,-4.1289980562399606e-33
1.674,-2.095060953274638e-34,-5.033052014187157e-33
1.675,-4.964666534683788e-33,8.019647008857201e-34
1.676,-4.603352608786512e-33,-2.0040066751107624e-33
1.677,-1.4430884005759936e-33,4.80005320307713e-33
1.678,-3.8012855131632826e-33,3.254172608524201e-33
1.679,3.674786640888414e-33,3.384084560548539e-33
1.68,1.2619455463499252e-33,4.824990170712809e-33
1.681,4.63414271918252e-33,-1.8207102667471214e-33
1.682,4.8751494120553823e-33,9.69889778649925e-34
1.683,3.858473821808402e-34,-4.947389984291713e-33
1.684,2.9925668859584547e-33,-3.94818196084128e-33
1.685,-4.2672882234999254e-33,-2.5004345204700095e-33
1.686,-2.2363091389726283e-33,-4.402208425170108e-33
1.687,-4.099979891170443e-33,2.7367041090866494e-33
1.688,-4.9204494783607546e-33,8.774005930414293e-35
1.689,6.67959159232555e-34,4.867417995410857e-33
1.69,-2.0641326173387382e-33,4.4493772723019e-33
1.691,4.6545125322536996e-33,1.5208734858789312e-33
1.692,3.089950138742145e-33,3.788133990522712e-33
1.693,3.390437591080742e-33,-3.5104354970537475e-33
1.694,4.7416831367958373e-33,-1.1204479297673202e-33
1.695,-1.6706033168121135e-33,-4.568265420545344e-33
1.696,1.0604628287797701e-33,-4.738844556831039e-33
1.697,-4.8229615805130795e-33,-4.9172909428067324e-34
1.698,-3.7865417057086076e-33,-3.014406363848006e-33
1.699,-2.5411702051794495e-33,4.10962844828422e-33
1.7,-4.3513952348606145e-33,2.081888347306292e-33
1.701,2.5776227546672584e-33,4.0678405382691266e-33
1.702,-2.856922035565599e-35,4.807647379181423e-33
1.703,4.769327319239696e-33,-5.393394879574686e-34
1.704,4.297599373825066e-33,2.119279687263083e-33
1.705,1.5934634155798012e-33,-4.510562364338593e-33
1.706,3.77147587984938e-33,-2.9298658989693748e-33
1.707,-3.349772656346791e-33,-3.392825823989984e-33
1.708,-9.841872966577998e-34,-4.6570346026064634e-33
1.709,1.6849979244109364e-33,-4.4431949837172046e-33
1.71,-4.603617688508837e-33,-1.14575673374442e-33
1.711,-3.24951592971851e-33,-3.4455486139586985e-33
1.712,-3.031982553724435e-33,3.628166861055836e-33
1.713,-4.504045226394316e-33,1.4126896090024389e-33
1.714,1.932251592055913e-33,4.298182063629991e-33
1.715,-6.949808761980297e-34,4.653070334580663e-33
1.716,4.6947770897894496e-33,1.3954446601550267e-34
1.717,3.8688079865392926e-33,2.6493993817283357e-33
1.718,2.169615116382405e-33,-4.148083244984823e-33
1.719,4.059993500627974e-33,-2.31459557213056e-33
1.72,-2.7739047351831778e-33,-3.7514891192425433e-33
1.721,-3.069537205121041e-34,-4.647747581188498e-33
1.722,-4.571197489717796e-33,8.53072571775363e-34
1.723,-4.3003655497298656e-33,-1.7488501483451718e-33
1.724,-1.225919737560481e-33,4.469566238725709e-33
1.725,-3.440591585822092e-33,3.093662979913591e-33
1.726,3.473080215714135e-33,3.0454707860885806e-33
1.727,1.2751266459632795e-33,4.431729347605207e-33
1.728,4.242736018963443e-33,-1.787342949200728e-33
1.729,4.528332505768696e-33,7.868130257987063e-34
1.73,2.453085865070385e-34,-4.581964067345987e-33
1.731,2.6774049268851376e-33,-3.7169892132135056e-33
1.732,4.2540723965723324e-33,-1.67855357268077e-33
1.733,-2.1662944667600966e-33,-4.018985297110293e-33
1.734,3.4777476755855393e-34,-4.544750745835632e-33
1.735,-4.546400665351675e-33,1.9186077721129634e-34
1.736,-3.922903525870263e-33,-2.2909584249137992e-33
1.737,-1.8078953588364466e-33,4.159386885980594e-33
1.738,-3.762210198637353e-33,2.51918839695008e-33
1.739,2.9415626312595368e-33,3.4321310713122484e-33
1.74,6.200512785605091e-34,4.469883274583515e-33
1.741,4.357906812854339e-33,-1.142453600595121e-33
1.742,4.27726063911656e-33,1.390701587020648e-33
1.743,8.736052505045706e-34,-4.404373459686522e-33
1.744,3.109450630582876e-33,-3.228918507502895e-33
1.745,-3.568063437464609e-33,-2.7012313447572937e-33
1.746,-1.5405903542160529e-33,-4.193764523935854e-33
1.747,-3.975490381560368e-33,2.0224068799034138e-33
1.748,-4.430603751127486e-33,-4.45195074317578e-34
1.749,8.180747002866286e-35,4.444746449437436e-33
1.75,-2.3285859050999952e-33,3.778145833061121e-33
1.7510000000000001,4.020327424197271e-33,1.862288726091788e-33
1.752,2.3730273015694052e-33,3.732903037981719e-33
1.7530000000000001,3.420335981157539e-33,-2.793208657994189e-33
1.754,4.3799582535367526e-33,-5.017811966238179e-34
1.7550000000000001,-1.0145913331115246e-33,-4.282726338845502e-33
1.756,1.4575691779933613e-33,-4.1451380661902254e-33
1.7570000000000001,-4.2812920560551524e-33,-9.554932630644017e-34
1.758,-3.081351072422839e-33,-3.1118595673701456e-33
1.7590000000000001,-2.721043353514997e-33,3.4220601855997225e-33
1.76,-4.131660442900506e-33,1.4072475480547121e-33
1.7610000000000001,1.8828875491969572e-33,3.9296692816245884e-33
1.762,-5.376909706098701e-34,4.3168585902334654e-33
1.7630000000000001,4.3429091348140294e-33,2.331668629133908e-35
1.764,3.6358928992799325e-33,2.3619736600103278e-33
1.7650000000000001,1.912183387867789e-33,-3.883250395637702e-33
1.766,3.70088576658004e-33,-2.2309580596846642e-33
1.7670000000000001,-2.6485910572557248e-33,-3.405371139264254e-33
1.768,-3.883596663332053e-34,-4.2893855752591626e-33
1.7690000000000001,-4.206331333581784e-33,8.914590973254619e-34
1.77,-4.014546351317277e-33,-1.5198080112811479e-33
1.7710000000000001,-1.0326119044904711e-33,4.1591816957955495e-33
1.772,-3.110785505949125e-33,2.937171810168808e-33
1.7730000000000001,3.279004469758557e-33,2.7370025125834446e-33
1.774,1.2784590283791782e-33,4.06790936971671e-33
1.7750000000000001,3.881677727283508e-33,-1.747688540932233e-33
1.776,4.20362023812959e-33,6.253867197476831e-34
1.7770000000000001,1.2362248253602762e-34,-4.241007458421485e-33
1.778,2.3912788065442833e-33,-3.496184719220528e-33
1.7790000000000001,-3.7482139996617514e-33,-1.9577303761424116e-33
1.78,-2.0929481040622162e-33,-3.666316656408516e-33
1.7810000000000001,-3.387397290389041e-33,2.5076962321405056e-33
1.782,-4.198292947480512e-33,2.796885658923639e-34
1.7830000000000001,7.729747014188626e-34,4.128859982963186e-33
1.784,-1.577561667812443e-33,3.88555725332228e-33
1.7850000000000001,4.0381304686761434e-33,1.1050950376412721e-33
1.786,2.7963825246895097e-33,3.106388416203079e-33
1.7870000000000001,2.749267191538654e-33,-3.138916966622294e-33
1.788,4.002655502482393e-33,-1.1541567476347304e-33
1.7890000000000001,-1.616759423813225e-33,-3.831666700792416e-33
1.79,7.084061225349479e-34,-4.0909883341424413e-33
1.7910000000000001,-4.139154813212285e-33,-2.1922088099997924e-34
1.792,-3.359056705599968e-33,-2.4166557233586322e-33
1.793,-1.5184925391236526e-33,-3.8419635579633326e-33
1.794,-3.6293495292264046e-33,1.9589619522093592e-33
1.795,-4.105591972252583e-33,-3.1180098337627766e-34
1.796,1.7566909799551957e-34,4.106802818767801e-33
1.797,-2.0674601450378878e-33,3.544865165622396e-33
1.798,3.758237522031246e-33,1.6309720438113085e-33
1.799,2.277608758768382e-33,3.397213932229111e-33
1.8,3.098824576329775e-33,-2.658981263048738e-33
1.801,4.037460490474039e-33,-5.624269795201128e-34
1.802,-1.0342708979117163e-33,-3.936038093636758e-33
1.803,1.254047132306373e-33,-3.864500333007576e-33
1.804,-3.979057317219455e-33,-7.868724041587043e-34
1.805,-2.9183914045410226e-33,-2.8071886301463466e-33
1.806,-2.4382560083743806e-33,3.2245398596852255e-33
1.807,-3.787557095853659e-33,1.3938349166050838e-33
1.808,1.828961377756143e-33,3.5901337927432785e-33
1.809,-3.998628518254592e-34,4.002529986471007e-33
1.81,4.015032485583636e-33,-7.62019277203234e-35
1.811,3.4141206260968495e-33,2.1015251906521663e-33
1.812,1.6801792737993996e-33,-3.632649054299671e-33
1.813,3.3708156048116676e-33,-2.145561805243026e-33
1.814,-2.5249624888356704e-33,-3.088246571761163e-33
1.815,-4.555434229983358e-34,-3.9562897532935854e-33
1.816,-3.8681915245097e-33,9.18730066877808e-34
1.817,-3.745184630984091e-33,-1.3145191146974728e-33
1.818,-8.6090810686161e-34,3.867916560668679e-33
1.819,-2.809441148321366e-33,2.785090493097172e-33
1.82,3.092660938826684e-33,2.4562284412354164e-33
1.821,1.2733501226871787e-33,3.731525670221725e-33
1.822,3.548814479921958e-33,-1.7029055769973928e-33
1.823,3.8998284381611e-33,4.834761421038031e-34
1.824,1.8812685283655263e-35,-3.9230942000480556e-33
1.825,2.1317590655961973e-33,-3.285636515174112e-33
1.826,-3.508849048187033e-33,-1.7253216590182574e-33
1.827,-2.0172097435686738e-33,-3.3419670318788116e-33
1.828,-3.0748032981351598e-33,2.39431725155298e-33
1.829,-3.874531455654289e-33,3.5303937534025013e-34
1.83,8.074613883397412e-34,3.799245381752295e-33
1.831,-1.3708090061536916e-33,3.6272494015939105e-33
1.832,3.757650506246147e-33,9.306349882482918e-34
1.833,2.6548484168989685e-33,2.808545612756809e-33
1.834,2.470718950533757e-33,-2.9634426209532974e-33
1.835,3.6740041069107967e-33,-1.1569785012109425e-33
1.836,-1.580751330635085e-33,-3.505532291231544e-33
1.837,5.627530506609573e-34,-3.797582218795289e-33
1.838,-3.831095278254926e-33,-1.09474760194035e-34
1.839,-3.159449042679092e-33,-2.1583036776309848e-33
1.84,-1.7665356011023785e-33,3.386890155195148e-33
1.841,-3.310811202200636e-33,1.89252323676911e-33
1.842,2.2670333519825445e-33,3.058639968131558e-33
1.843,2.548262663013687e-34,3.792301010674068e-33
1.844,3.72932453547978e-33,-7.003906875162106e-34
1.845,3.5107595411561146e-33,1.423046470524577e-33
1.846,9.961739250788895e-34,-3.648338797475256e-33
1.847,2.8046465281868133e-33,-2.5276668883859185e-33
1.848,-2.8369036659896504e-33,-2.4818705856196135e-33
1.849,-1.0446586574538484e-33,-3.615122699709741e-33
1.85,-3.460423639670231e-33,1.4624531607645825e-33
1.851,-3.6958813997516994e-33,-6.378053589130231e-34
1.852,-1.9588447388479495e-34,3.7391382090002074e-33
1.853,-2.181298463353316e-33,3.0355902779788637e-33
1.854,3.266820630493595e-33,1.8039555408355358e-33
1.855,1.7714703121202216e-33,3.277487086041051e-33
1.856,3.0398981219884825e-33,-2.1430955035329064e-33
1.857,3.7097090810588715e-33,-1.6081491270424149e-34
1.858,-5.974426211055858e-34,-3.658549218964225e-33
1.859,1.4713596524099698e-33,-3.3957754203359794e-33
1.86,-3.540056412088652e-33,-1.0576448224039004e-33
1.861,-2.4035442243763485e-33,-2.79788506647993e-33
1.862,-2.4898234928177584e-33,2.713059074160277e-33
1.863,-3.555007275755255e-33,9.363276039488736e-34
1.864,1.3479634831514328e-33,3.413620698382827e-33
1.865,-7.087443309980568e-34,3.594811354449341e-33
1.866,3.6473207627854644e-33,2.7814204514741153e-34
1.867,2.9140883040025963e-33,2.200880349722152e-33
1.868,1.8377139018249924e-33,-3.148684481061208e-33
1.869,3.2421296677399725e-33,-1.6540165159831433e-33
1.87,-2.0224854895767904e-33,-3.018715641520164e-33
1.871,-7.091564305677115e-35,-3.626861675740331e-33
1.872,-3.5870351097198556e-33,4.9854081223395e-34
1.873,-3.282353025049971e-33,-1.5158751075245043e-33
1.874,-1.1151665278952783e-33,3.432873793489068e-33
1.875,-2.7883990655733895e-33,2.2824755027136358e-33
1.8760000000000001,2.5919202411515903e-33,2.4947148958751074e-33
1.877,8.319209013814768e-34,3.493779262793827e-33
1.8780000000000001,3.3652514507030535e-33,-1.2372327548483662e-33
1.879,3.494452880007027e-33,7.756806167540726e-34
1.8800000000000001,2.5173126089027127e-33,2.5364108653776193e-33
1.881,2.2171837200595776e-33,-2.79496736856022e-33
1.8820000000000001,3.370141110695419e-33,-1.1521891963628873e-33
1.883,-1.5401250642671069e-33,-3.2048699811305844e-33
1.8840000000000001,4.347182922269059e-34,-3.523084309966545e-33
1.885,-3.543860247151817e-33,-1.496158298206506e-35
1.8860000000000001,-2.969119983220596e-33,-1.923980671312033e-33
1.887,-1.556717737959406e-33,3.170544095699184e-33
1.8880000000000001,-3.0178555444224544e-33,1.8239384284554403e-33
1.889,2.1644527152811942e-33,2.7763230320698475e-33
1.8900000000000001,3.2091855161962234e-34,3.499799390506883e-33
1.891,3.431555758145731e-33,-7.313727946362017e-34
1.8920000000000001,3.277315074769308e-33,1.2364143178432777e-33
1.893,8.38724159786602e-34,-3.394882318315898e-33
1.8940000000000001,2.535669377037376e-33,-2.3996605099302224e-33
1.895,-2.6782480329189343e-33,-2.2303403843591537e-33
1.8960000000000001,-1.0470373646912802e-33,-3.3182404204381316e-33
1.897,-3.165835147623989e-33,1.4297569885581444e-33
1.8980000000000001,-3.430763257298893e-33,-5.0638451078535715e-34
1.899,-9.690706018365438e-35,3.4608017890083455e-33
1.9000000000000001,-1.9480246035893865e-33,2.855144747565292e-33
1.901,3.0603962646565123e-33,1.594010732188483e-33
1.9020000000000001,1.7112891672143662e-33,2.9897761323397093e-33
1.903,-1.7491096880230219e-34,3.434703243557304e-33
1.9040000000000001,3.4255690071098786e-33,-2.3215705614420853e-34
1.905,3.0030293193564602e-33,1.6525754184661303e-33
1.9060000000000001,1.2836623621517089e-33,-3.1721132985369584e-33
1.907,2.789308652719695e-33,-1.972531475794972e-33
1.9080000000000001,-2.284771540827663e-33,-2.5322131057650566e-33
1.909,-5.536609337236685e-34,-3.359618140298091e-33
1.9100000000000001,-3.265109242612311e-33,9.455449227510788e-34
1.911,-3.252999280045893e-33,-9.667143989156267e-34
1.9120000000000001,-5.742342366310099e-34,3.338932692662964e-33
1.913,-2.2832950299353866e-33,2.4953122582924927e-33
1.9140000000000001,2.743271265495792e-33,1.9688606631557832e-33
1.915,1.2426945819935777e-33,3.1336426883502885e-33
1.9160000000000001,2.9597361585280877e-33,-1.6019211080677302e-33
1.917,3.350478121384707e-33,2.505885303901648e-34
1.9180000000000001,-1.4719094707886514e-34,-3.351009906771745e-33
1.919,1.6837411789724438e-33,-2.894565172808886e-33
1.92,-3.0682696696664214e-33,-1.3273647024468631e-33
1.921,-1.8617214258441774e-33,-2.7700139445834653e-33
1.922,-2.5261695772820842e-33,2.1726442542645077e-33
1.923,-3.2940641690462626e-33,4.62722661919383e-34
1.924,8.476550372334383e-34,3.2108612733363696e-33
1.925,-1.0196923802787145e-33,3.154627922683531e-33
1.926,3.2476697941129583e-33,6.383679338187006e-34
1.927,2.3840514258786266e-33,2.287950187341704e-33
1.928,7.688110631784692e-34,3.207960828385238e-33
1.929,3.089363387072205e-33,-1.1409223323316182e-33
1.93,3.2107340361317746e-33,7.0778820509599004e-34
1.931,3.225439792943662e-34,-3.266461383893656e-33
1.932,2.032762543775116e-33,-2.570180565198218e-33
1.933,-2.787908773806057e-33,-1.7116608258554085e-33
1.934,-1.4189174024717083e-33,-2.9416452622937982e-33
1.935,-2.7485963560791242e-33,1.753945655904637e-33
1.936,-3.25509575759041e-33,-8.992956378391444e-36
1.937,3.754290992885661e-34,3.2279284313655976e-33
1.938,-1.4256137294099333e-33,2.9142668892956773e-33
1.939,3.0573222366425394e-33,1.069149539563806e-33
1.94,1.991795077001253e-33,2.5471833298645848e-33
1.941,2.2899130246296225e-33,-2.2752792363882963e-33
1.942,3.1509425888439726e-33,-6.763730992878363e-34
1.943,-1.0425536134477333e-33,-3.0437542005977297e-33
1.944,7.658278551132084e-34,-3.119361839388298e-33
1.945,-3.18273460154735e-33,-3.908690258750201e-34
1.946,-2.4629901680615913e-33,-2.0450035141429978e-33
1.947,-1.736452100035535e-33,2.6830933113533164e-33
1.948,-2.9059392399536216e-33,1.3174907631555039e-33
1.949,1.649182645187342e-33,2.7251758949522086e-33
1.95,-8.437211738195096e-35,3.178915446732723e-33
1.951,3.161309141804268e-33,-2.917086907094294e-34
1.952,2.813144840571292e-33,1.4600153846909112e-33
1.953,1.1151927968640845e-33,-2.9611391096409086e-33
1.954,2.5339869787571564e-33,-1.8861580050760274e-33
1.955,-2.1690001271831213e-33,-2.2893041691856795e-33
1.956,-5.874166315459726e-34,-3.0931085398485765e-33
1.957,-2.996925203415896e-33,9.475398717757483e-34
1.958,-3.0287744179885453e-33,-8.203910803481445e-34
1.959,-4.55655134251295e-34,3.0993753113400356e-33
1.96,-2.054469639910238e-33,2.3580172570389575e-33
1.961,2.58014846569837e-33,1.758230765156194e-33
1.962,1.219260501713758e-33,2.8687112642365142e-33
1.963,2.6998692683074548e-33,-1.547408588391289e-33
1.964,3.102762690117856e-33,1.562229448173788e-34
1.965,-2.114892703881428e-34,-3.0943005610211984e-33
1.966,1.4912658994339903e-33,-2.7135840371998034e-33
1.967,-2.8661316188075605e-33,-1.1579278978713305e-33
1.968,-1.7832928651802534e-33,-2.5186455418805657e-33
1.969,-2.286241536087581e-33,2.0652156308799246e-33
1.97,-3.0345585682412624e-33,5.018793489906944e-34
1.971,8.558311308298045e-34,2.948982773461006e-33
1.972,-8.715772417958517e-34,2.9390341845673376e-33
1.973,3.0164571166532748e-33,5.169934343842492e-34
1.974,2.2552745144508994e-33,2.061277177784381e-33
1.975,1.7771105722522427e-33,-2.4791005361388897e-33
1.976,2.8300710819030617e-33,-1.1241873595337789e-33
1.977,-1.4485975256689558e-33,-2.6727899065928778e-33
1.978,2.2462842718556128e-34,-3.0267187787630312e-33
1.979,-3.0269930738859796e-33,1.346981679277234e-34
1.98,-2.6156212159195805e-33,-1.5194750737450014e-33
1.981,-1.1974593527969846e-33,2.7723491468902936e-33
1.982,-2.5012734530559946e-33,1.6831847751773166e-33
1.983,1.9639245061298697e-33,2.280840323954159e-33
1.984,4.196980754024566e-34,2.9753887826105563e-33
1.985,2.9000296453447316e-33,-7.673761102547364e-34
1.986,2.8501997877586014e-33,9.194848307719169e-34
1.987,5.749746385304205e-34,-2.934049786823237e-33
1.988,2.06553996563494e-33,-2.154771626936941e-33
1.989,-2.3799725666676456e-33,-1.7932032282111798e-33
1.99,-1.0322304457564216e-33,-2.7901249666532214e-33
1.991,-2.644047990042106e-33,1.3527214690015212e-33
1.992,-2.9508611792754912e-33,-2.8967150381882576e-34
1.993,6.126231010773847e-35,2.9594732682190962e-33
1.994,-1.544750998169855e-33,2.519289706309622e-33
1.995,2.6798374971698724e-33,1.2338903794172944e-33
1.996,1.5858165429138012e-33,2.481982129716201e-33
1.997,2.273213013929113e-33,-1.8651228654416816e-33
1.998,2.915691581380103e-33,-3.408088772365057e-34
1.999,-6.821223408617581e-34,-2.8501649651103775e-33
