alpha,rigidity_min,collapse_generation
0.4720951585976627,0.11821701999752489,301.0
0.47291318864774623,0.1145529962051011,301.0
0.4737312186978297,0.016716138103403482,301.0
0.47454924874791315,0.08842592592586702,301.0
0.4753672787979966,0.10363658712181081,301.0
0.4761853088480801,0.002278303540110153,301.0
0.4770033388981636,0.09642138419809261,301.0
0.47782136894824706,0.09283231137431659,301.0
0.4786393989983305,0.08925550653110352,301.0
0.479457429048414,0.028110047846451484,301.0
0.48027545909849745,0.0821384500408435,301.0
0.4810934891485809,0.0785980740869266,301.0
0.48191151919866443,0.07506971749259528,301.0
0.4827295492487479,0.024407926534527835,301.0
0.48354757929883135,0.06804881838112174,301.0
0.4843656093489148,0.03771608171811481,301.0
0.4851836393989983,0.06107526881720452,301.0
0.4860016694490818,0.057606100681861144,301.0
0.48681969949916526,0.05414859141647098,301.0
0.4876377295492487,0.05070268234649686,301.0
0.4884557595993322,0.04726831519045763,301.0
0.48927378964941565,0.04384543205664098,301.0
0.4900918196994991,0.040433975439851486,301.0
0.4909098497495826,0.002290426019141517,301.0
0.4917278797996661,0.03364511364986671,301.0
0.49254590984974955,0.030267595370040968,301.0
0.493363939899833,0.026901277387700023,301.0
0.4941819699499165,0.02354610408256359,301.0
0.495,0.02020202020202022,201.0
